,trial_no,condition,item,response_text,vectors,nobs,avg_pw_dist,max_pw_dist,median_pw_dist,mean_cent_dist
192,8,m_l,shoe,"['dog toy', 'Hat', 'Use shoes as gloves', 'For clapping really loud', 'A purse ', 'tool to tenderize meat', 'cocktail glass']","[[-0.02363621  0.03033599  0.08724514 ...  0.06108163  0.06902265
   0.11457151]
 [-0.00820263  0.06534202  0.02855141 ... -0.04657557  0.03688773
   0.03062752]
 [-0.07016385  0.03551805  0.01870567 ... -0.08665336 -0.05795942
   0.02632987]
 ...
 [-0.03502276  0.1302832   0.02293139 ... -0.04468148 -0.05032704
   0.00537601]
 [-0.06756549  0.02881391 -0.06014621 ... -0.08331203  0.02748043
  -0.00758368]
 [-0.0074786   0.00610887  0.02077261 ...  0.08015357  0.00110194
   0.05909432]]",7,0.8388598837520123,0.9866605305602452,0.8552674666098461,0.4699271347274269
193,8,m_l,table,"['Ramp for bikes ', 'Weather it and begin claiming its was the table that john a MacDonald signed the confederation act of Canada to get money from tourists ', 'put on end to make a wall/barricade', 'bed', 'Turn it into a shelter for bed for naps during work', 'Speaking platform', 'stand up and install shelving to convert it into a bookcase ']","[[-0.05308536  0.09025635 -0.07435124 ...  0.00681114  0.06586467
  -0.07931451]
 [ 0.02757268  0.06960868  0.06757522 ... -0.0374089  -0.10494269
   0.0239787 ]
 [ 0.04770796  0.03369606 -0.00829314 ...  0.01693296 -0.01410526
   0.07017916]
 ...
 [ 0.035786    0.08080681 -0.0267704  ... -0.11940414 -0.02169458
  -0.03461051]
 [-0.0351676  -0.05462145  0.04022005 ...  0.09605415  0.02830048
   0.00938216]
 [-0.04690266 -0.00299044 -0.03249231 ... -0.00204258 -0.0325294
   0.11535076]]",7,0.8694001204092681,0.992907808243452,0.8890360768828464,0.49522292366624326
194,8,m_l,tire,"['Backyard bowling ball', 'Shredded Playground Fill', 'Cut into pieces for soft landing material', 'Use it as a star in a film, like the cult hit Rubber', 'cut it into pieces and create wallets and purses out ot it', 'life preserver (flotation device) ', 'Use the tire material to make a belt.']","[[ 0.13773075  0.03528209  0.03936066 ...  0.07635784 -0.00209305
   0.04603184]
 [ 0.057673    0.07156867  0.07442739 ... -0.00373968  0.05720175
   0.08485007]
 [ 0.0702709   0.00114337  0.06451356 ...  0.01333305  0.01959298
   0.0854528 ]
 ...
 [-0.03655979  0.13223208 -0.00146937 ... -0.04974692  0.00409897
  -0.02241885]
 [-0.02303031  0.01874197  0.00103951 ... -0.01992117  0.12236551
   0.03756972]
 [ 0.00676452  0.09087193 -0.03796043 ... -0.03514187  0.03114825
  -0.02810222]]",7,0.7916756177830871,0.8746445006672742,0.8046371558364188,0.43306005693453986
195,8,m_u,bottle,"['Make a DIY lava lamp with food coloured oil and water in bottke, then attach LED strip light to the bottom so it lights up ', 'Use as paperweight', 'Megaphone for calling elks', 'Molotov cocktail', 'mosaic', 'fill with sand/plants and make a terranium', 'Turn it into a chandelier']","[[-0.04862333 -0.00850259  0.08309419 ...  0.03349423 -0.02108293
   0.00187367]
 [-0.09134761  0.06226432 -0.089227   ... -0.03130417  0.11070187
   0.09430011]
 [-0.03686944  0.10450911 -0.04393654 ... -0.03843661 -0.02556333
   0.06966808]
 ...
 [ 0.03441215  0.03232459  0.04787855 ...  0.02507017 -0.06979334
  -0.05748634]
 [-0.01028906  0.07956521  0.0675038  ... -0.06422367  0.03484851
   0.04763911]
 [-0.0074368   0.05193569 -0.02038869 ...  0.01854891 -0.02748615
   0.00453894]]",7,0.8800853226661509,1.032575815168031,0.8990391413247552,0.5043780150150304
196,8,m_u,pants,"['As a visual cue so you also know where your potts and spoonts & other utensils should go', 'a canvas to do art on', 'Hang them on a door to signal your allies', ""Knot the ends, blow into to inflate and you have yourself a life preserver if you're in the water"", 'Turn into an unique quilt', 'use as storage for lego bricks', 'make a rug with fancy patterns']","[[ 4.98793684e-02 -9.41961189e-04  7.97324702e-02 ...  1.42333910e-01
  -7.73013458e-02  2.10610405e-02]
 [-5.90056693e-03  4.70195971e-02  1.21899664e-01 ... -8.09093378e-03
  -2.82343850e-02  1.56172346e-02]
 [ 1.47814658e-02 -7.93492142e-03  2.45441450e-03 ...  6.04356676e-02
  -5.05467877e-02 -1.15147084e-02]
 ...
 [-6.66759014e-02  4.64610644e-02 -1.08213186e-04 ... -7.04551069e-03
   3.38437036e-02 -4.83028293e-02]
 [-1.67368352e-02  2.33691949e-02  1.92762874e-02 ... -6.62953556e-02
   4.15312648e-02  1.33011714e-01]
 [-4.88731153e-02  4.85899800e-04  1.49136633e-02 ... -3.82086597e-02
   1.85982394e-03  2.24696677e-02]]",7,0.8663931077754905,1.0050750489558047,0.8872133032057062,0.49267630038363425
197,8,m_u,shoe,"['Attach the shoe to the tire table from question five to use as a break.', 'Throw over powerlines to signal drug sales', 'Cut it up and use it as a belt', 'Fill with ash and leave outside to make it look like a vampire disintigrated', 'Bug swatter', 'as a plate for soup', 'a jackect with shoes']","[[-0.02029684  0.05991336  0.00146481 ...  0.00895146 -0.04710034
   0.01461505]
 [-0.08764153  0.01116326  0.05660947 ...  0.05170924  0.08450247
   0.0179873 ]
 [ 0.02976983  0.08626215 -0.06559946 ... -0.12855765 -0.03652907
   0.05624998]
 ...
 [-0.09540483  0.0124438   0.05994321 ...  0.00180317 -0.00450505
   0.09232356]
 [-0.05797338  0.11933888 -0.03983514 ...  0.02431313  0.0903307
  -0.00778143]
 [-0.08234473  0.07023102 -0.00456829 ... -0.01555032 -0.03412191
   0.03065074]]",7,0.851530932591226,0.934119264527721,0.8620311753720769,0.4802728182082121
198,8,m_u,table,"['Turn it into a motorized vehicle', 'A snow sled ', 'Turning the table into a medieval stretching torture rack', 'Use the table to make other people come up with creative uses for a table ', 'Saw out window, tilt table für Punch and Judy show', 'put a curtain around it and use it as a cat house', 'Cut the legs off, glue cork sheets to the table top, hang on a wall as a pinboard']","[[ 9.66726511e-04  9.34383497e-02 -3.93476114e-02 ... -1.11185880e-02
   7.61247799e-02 -2.54150503e-03]
 [-3.46288048e-02  9.93456226e-03 -2.26421822e-02 ... -5.79832345e-02
  -6.23594448e-02  7.62469620e-02]
 [-8.47872421e-02  5.94949313e-02 -3.33924443e-02 ... -3.46686807e-03
  -2.60038301e-02  1.72145367e-02]
 ...
 [-4.41379519e-03 -4.63945940e-02  1.82892922e-02 ... -6.89447188e-06
  -8.46578479e-02  7.63450339e-02]
 [ 9.31223258e-02 -4.86883306e-04  5.70923313e-02 ... -5.26245832e-02
  -3.72648090e-02  7.29634985e-02]
 [-4.50545140e-02  4.51719463e-02  4.92929555e-02 ...  1.16154016e-03
  -1.02997854e-01  7.63382064e-03]]",7,0.7459326669386064,0.9763803474612043,0.7910934868573077,0.3994759433427736
199,8,m_u,tire,"['Use the tire as an pot.', ""Cut it in half and create a tunnel for a child's play area. "", 'Restraints', 'Recycle rover tires into insulation for a terraforming colony ', 'a pool bed', 'Stacked to create bar stools', 'use the tread to make shoes']","[[ 0.04042163  0.10398173 -0.00473286 ...  0.03966411  0.0777057
  -0.02601654]
 [ 0.04330446  0.07040374  0.11017195 ...  0.06956924 -0.03508868
   0.02927586]
 [-0.03607729  0.01631296 -0.03494355 ...  0.00817859  0.04960181
   0.01352284]
 ...
 [ 0.03055796  0.03122194  0.01155752 ...  0.03247007 -0.0272565
  -0.01044597]
 [-0.02045615 -0.00711357 -0.02496192 ...  0.02971135  0.01372406
  -0.04123147]
 [-0.07351295  0.02872486  0.0103818  ... -0.01442286  0.10175395
  -0.00711681]]",7,0.7932615039065064,1.000298165178951,0.7956790439514344,0.43426015865935624
200,9,f_l,bottle,"['Milk and water', 'Toy car', 'Use to purify water', 'Cut off the end of a plastic bottle and decorate to make a toy telescope', 'Stuff with led lights on a wire and make an ethereal take decoration for dinner parties', 'Make into a robot', 'create a diy toy telescope']","[[-0.0103781   0.01514005  0.05008773 ... -0.00872815  0.08189235
  -0.01381912]
 [-0.0373889   0.0634001   0.11035042 ...  0.05543074  0.06503828
   0.06611747]
 [-0.12971957  0.05363225 -0.04391237 ...  0.04839253  0.10743874
   0.06623832]
 ...
 [-0.06007219  0.04173126  0.07350435 ...  0.03301908  0.00336051
   0.03594354]
 [-0.06807778 -0.05946587  0.01059186 ...  0.01735684  0.12188894
  -0.01616571]
 [-0.01525269 -0.04427172  0.09006556 ...  0.04778119  0.01929585
   0.03012693]]",7,0.7499136927540807,0.9913082777561971,0.7878185095453063,0.4023238044039094
201,9,f_l,pants,"['Roll them tightly and use them as a pillow', 'Destroy them and turn them into confetti', 'An emergency flotation device.', 'Use them as a sail on a boat or raft', 'Plantpot ', 'Turn them into a patchwork dress', 'separate the legs and add to a table so it looks like the table is wearing pants']","[[ 0.00144832  0.06480675 -0.06509315 ... -0.03026734  0.01357774
  -0.01924748]
 [-0.02159612  0.03040702  0.01441028 ...  0.02646393  0.04106719
  -0.06816399]
 [-0.03135763 -0.0342587   0.03772969 ...  0.03580992  0.04977517
   0.03089729]
 ...
 [-0.04318456  0.02907914  0.02190464 ...  0.00038309  0.00505748
   0.07326237]
 [-0.05004656  0.12868536  0.0938194  ... -0.09967483  0.05674066
  -0.05338161]
 [-0.02423483  0.06406716 -0.00030769 ... -0.01901198 -0.095291
   0.01738865]]",7,0.7777157091974745,0.9659079770401707,0.8035569830731182,0.4226036586766476
202,9,f_l,shoe,"['Piñata', 'Kill a bug', ""Use them as arms pat's."", 'Christmas tree topper ', 'Nest for a kitten ', 'Cut off tops, add straps and use for knee pad', 'Lampshade']","[[ 0.06851494  0.03444001  0.11583827 ...  0.04553336  0.0025301
  -0.04988278]
 [-0.06588455  0.03999403  0.0330799  ...  0.01771717  0.04668257
   0.05172218]
 [-0.0154425   0.03606384  0.02299372 ...  0.03280497  0.0250924
   0.02344419]
 ...
 [ 0.07458431  0.01023741  0.05953923 ... -0.05007337  0.00188395
  -0.01864146]
 [-0.05226057 -0.00090629 -0.02095862 ... -0.0671187  -0.00580563
   0.00764815]
 [-0.08430756  0.03920419  0.01179153 ... -0.01372478  0.01707096
   0.03794639]]",7,0.8790271737179582,0.9924674339678039,0.9044502662735846,0.5034638615234756
203,9,f_l,table,"['Use it upside down to go sledding', 'Barricade ', 'Four-legged stilts', 'Art on the wall ', 'wood for a fire', 'tap dance stage', 'Take the table top off and use the structure to construct a swing for babies or animals']","[[-0.01285127  0.00398754 -0.02972866 ... -0.03906443 -0.06141317
   0.01730806]
 [-0.01198613  0.0434947  -0.00326905 ... -0.02022534  0.00988445
   0.10266874]
 [-0.05155152  0.03862685  0.00411286 ... -0.03746345  0.03879387
   0.01239765]
 ...
 [-0.05037975  0.04252918 -0.01555525 ... -0.06982625 -0.01336996
   0.01128573]
 [ 0.01862659 -0.00676708  0.06144458 ...  0.15381685 -0.0453098
  -0.00270633]
 [-0.03178509 -0.00531068  0.0067798  ...  0.00914961 -0.06318551
   0.00527252]]",7,0.8461197021362437,0.9536372547498941,0.8489272181021099,0.4758296641109146
204,9,f_l,tire,"['Cut into coasters for drinks', 'Put someone in a tire and roll downhill', 'Many design objets (outdoor lamps; legs for beds; as poufs by filling them with used textiles; etc) ', 'Go inside and roll down a hill', 'Pet playground', 'Use millions of them to replace sidewalks--this material is softer, porous so water can go through to water table. Also easier for walking/better for knees etc.', 'extreme hula hooping']","[[ 0.06852619 -0.02535594  0.0815148  ...  0.07135978 -0.00057903
   0.0068664 ]
 [-0.00651692  0.06265862 -0.04195092 ...  0.02630727  0.01458233
  -0.05590912]
 [-0.02772111  0.07343063  0.0514321  ... -0.023086    0.01850767
   0.03926913]
 ...
 [ 0.05927704  0.03189885  0.09327476 ...  0.08838546  0.02225095
   0.12169764]
 [-0.05922128  0.0290899   0.04778915 ... -0.02090397  0.03395419
   0.11477391]
 [-0.00380625  0.04522352  0.01059431 ...  0.07571054 -0.02456269
   0.05021244]]",7,0.7755061642259898,0.929392557827038,0.7893055986455462,0.42096595034191925
205,9,f_u,bottle,"['makeshift club', 'An instrument. ', 'musical instruments', 'Cheese board', 'rolling pin', 'as part of a flotation device for an upcycled raft', 'Crush the glass bottle and use the glass as a speed bump for bike riders']","[[ 0.07400285 -0.02416864 -0.03910553 ...  0.03909972  0.08795474
  -0.00259059]
 [-0.02428191  0.07157958 -0.01684383 ...  0.04399446  0.05996192
   0.0353708 ]
 [-0.0050794   0.0405928   0.07246909 ...  0.00900576  0.06315656
   0.0040859 ]
 ...
 [ 0.02523843  0.07709644 -0.05312853 ...  0.02407725 -0.00276874
   0.0318029 ]
 [-0.05284117  0.01572472  0.04295538 ... -0.03335633  0.08895076
   0.02968634]
 [ 0.01271366  0.137575    0.0033797  ... -0.00209696  0.04817287
   0.00884616]]",7,0.7822939817248401,0.9180480207748712,0.8102010156036155,0.4260119327209771
206,9,f_u,pants,"['Turn it into a skirt', 'Wring up for a whip', 'Now you’ve finally got not just one but TWO cozy snake beds', 'tie legs, fill with dirt and use as flower pot', 'Separate and make sleeves', 'tie ankles and waist and use as a flotation device in a river', 'Put books in it, to keep them warm for when you want to read them']","[[ 0.0019244   0.11375431 -0.01369998 ... -0.05022125  0.0254137
   0.03837262]
 [-0.12196712  0.02270965  0.02190743 ... -0.04533789  0.09540233
  -0.01506913]
 [ 0.00633927  0.03978942  0.05466634 ... -0.05202545 -0.00890205
  -0.06955827]
 ...
 [-0.01429321  0.07619288  0.02318181 ... -0.09779853  0.06425545
   0.05234205]
 [-0.02858486 -0.00932068  0.03342111 ... -0.04095944 -0.027512
   0.02304883]
 [ 0.04815684  0.06050819 -0.00127394 ... -0.06255798 -0.05652095
   0.0596046 ]]",7,0.8294193049368837,0.9766893234160546,0.832205859404739,0.4623484704783621
207,9,f_u,shoe,"['Throw it at a snake ', 'A ladder from a metal shoe tilted upright with laces made from steel ', 'You could throw a party where all the drinks are served in shoes.', 'Knee guard in a pinch', 'Bug killer', 'make a pet food dispenser out of it', 'Fill the shoes with candy and chocolates and give away as a present']","[[ 0.03030335  0.07404123  0.01849215 ... -0.02391147  0.00115447
   0.07402644]
 [-0.1910265   0.07109878  0.00607248 ... -0.05908496 -0.02747589
   0.01319192]
 [-0.03828319  0.05796046  0.08137681 ...  0.03095972  0.01333303
  -0.00044509]
 ...
 [-0.11366527  0.01959922  0.04437156 ...  0.00825519  0.05022439
   0.07531264]
 [ 0.00799752  0.00660024  0.02830391 ...  0.02521914  0.04700286
   0.09123014]
 [-0.06243229  0.09627555  0.09487347 ... -0.06423866 -0.06615527
  -0.00078312]]",7,0.8417097269447402,0.9990685872200351,0.8748473550715967,0.4722363031036988
208,9,f_u,table,"['A weapon', 'Raft', 'Turn it around and use the feed as a coat hanger ', 'Use table as the roof of a homemade fort — hang blankets or stack couch cushions around sides', 'Cut out a section, insert hinged arms, and make it into a convertible table top easel', 'Raft', 'a bike ramp']","[[-0.10372829  0.13016929  0.00646596 ... -0.00855793  0.02416689
   0.0518067 ]
 [-0.00081015  0.05220138  0.02112225 ... -0.0648275  -0.00956956
  -0.02836718]
 [ 0.00541727  0.08598518 -0.04937845 ... -0.06103489 -0.04966588
   0.08234997]
 ...
 [-0.03500848  0.04488987  0.05980757 ...  0.0551117  -0.00219762
   0.10447089]
 [-0.00081015  0.05220138  0.02112225 ... -0.0648275  -0.00956956
  -0.02836718]
 [-0.06149312  0.12238964 -0.07646247 ...  0.0220618   0.04119838
  -0.07221404]]",7,0.7780946978163421,1.001198756729519,0.8102146688721135,0.42288503087686957
209,9,f_u,tire,"['Garden bed', 'Hat', 'Bumper to protect objects from damage', 'Make it part of furniture', 'a reading nook for a child', 'A hanging basket for a plant pot', 'Tied together to form a boat anchor']","[[ 0.06215919  0.04969174 -0.00539699 ... -0.03632951 -0.05518464
  -0.06233717]
 [-0.00820263  0.06534202  0.02855141 ... -0.04657557  0.03688773
   0.03062752]
 [-0.00168702  0.10725222  0.04128854 ... -0.04257068  0.04659091
   0.05044322]
 ...
 [ 0.01488986  0.01521896 -0.06110802 ...  0.08094966 -0.01410089
   0.06764071]
 [-0.02590417  0.05579236  0.02851173 ...  0.04698269 -0.00077388
   0.0862572 ]
 [-0.01745132 -0.0385653  -0.01713325 ... -0.02821144  0.07008575
  -0.0072946 ]]",7,0.8496830502903573,0.9625849401293534,0.8568853714097991,0.4787512660847368
210,9,h,bottle,"['Can be used to transport and store urine in an emergency. ', ""Fill the bottle with lemons and fish. Leave the bottle in a hot car for a week. Create holes about the size of dimes all over one side of the bottle. Find a discreet hiding spot at your enemy's house and place the bottle. Congrats, you've ruined someone's day."", 'make a terrarium', 'Break it into pieces for a mosaic', 'squish into a serving tray', 'As a garden sculpture using metal supports to enable them to turn in multiple ways', 'Run a wire that has small LED lights into the bottle, and then fill it up with small colored glass marbles to create a small mood lantern']","[[-0.04917153  0.01962153 -0.04394403 ...  0.02944766  0.09057501
  -0.01373565]
 [-0.07371364  0.06080829 -0.01065344 ...  0.01226464 -0.03780845
  -0.02349137]
 [-0.00743262  0.07556926  0.10256225 ... -0.0710327   0.02002553
   0.05534539]
 ...
 [-0.00683608 -0.00033273 -0.04326714 ... -0.0057541   0.05741001
   0.04351882]
 [ 0.00062123  0.08973436  0.04398744 ... -0.01968209  0.02641848
   0.05757463]
 [-0.09562068  0.05496845 -0.01184881 ...  0.02588768 -0.02129945
   0.02589888]]",7,0.7773659558703796,0.9418919702312124,0.7790352302244858,0.42234411321300136
211,9,h,pants,"['Tie a hammock to a tree', 'Tie legs, fill with soil and cut holes in to grow hanging tomatoes or strawberry’s', 'Cut them up and turn them into a patchwork shirt (ideally denim)', 'Fill with sand and use as a weight for umbrella', 'A nest', 'make a tote bag', 'draw something on them using fabric markers and pass them on to someone you love; each person who inherits the pants must leave their own mark on them']","[[ 0.00264084  0.04028904  0.05566413 ... -0.07348787 -0.02573685
  -0.01547777]
 [-0.0584562   0.03581535  0.08962813 ... -0.01850612  0.03113087
   0.01241426]
 [-0.05118109  0.08716059  0.04799584 ... -0.09917019 -0.01439147
  -0.01105393]
 ...
 [-0.00611374  0.08883728  0.04282674 ...  0.02344092 -0.02271177
   0.03944655]
 [ 0.03921068  0.07565018  0.01335372 ...  0.01981768 -0.03704787
  -0.03576804]
 [-0.03203329  0.11030585  0.03906989 ...  0.00135785 -0.01767256
   0.00282788]]",7,0.7605786105771535,0.9328597241426178,0.7772078986453662,0.41002078286760485
212,9,h,shoe,"['Hang them from a power line like from the movie Holes starring Shia LaBeouf', 'boil and eat in times of economic crisis', 'Vase', 'Cover your feet', 'line with plastic and use as indoor planter', 'a planter for small plants', 'Paperweight']","[[-0.05756871  0.0775021  -0.0520644  ...  0.02275723  0.05139541
  -0.01023175]
 [ 0.02804863  0.03277951 -0.00580806 ...  0.03769065 -0.01535434
  -0.0465726 ]
 [ 0.02999707  0.0638718   0.09250877 ...  0.06717051 -0.02421706
   0.05778099]
 ...
 [-0.03816928  0.0382123   0.04292635 ...  0.02016634  0.04155189
   0.09486505]
 [-0.06084219  0.11190388 -0.00855512 ...  0.00968077  0.02794296
   0.0731796 ]
 [-0.08450993  0.05059774 -0.07726852 ... -0.03570758  0.05566642
   0.08057255]]",7,0.8548405482521177,0.9938704909141358,0.8716382089270054,0.4830091586211484
213,9,h,table,"['Room divider', 'an emergency birthing location', 'Woodcut printing', 'Flip it and wrap it in a sheet for a makeshift baby/small pet playpen', 'kitchen', 'nail it to a wall and hang a hammock on the legs', 'flip it upside down and ride it as a sled down a snowy hill ']","[[ 0.04625986  0.01949328 -0.02772488 ...  0.07563965 -0.06327629
   0.0207952 ]
 [-0.05919946  0.02640981 -0.05412874 ...  0.05719046 -0.01396353
  -0.0122569 ]
 [-0.02926588  0.06608522 -0.01463047 ... -0.06456841  0.05854437
   0.09888055]
 ...
 [ 0.0134847  -0.00570775  0.05130506 ...  0.09286978 -0.02080119
  -0.00066885]
 [-0.03372728  0.09031133  0.03754779 ... -0.05897706 -0.10349776
   0.0131633 ]
 [-0.01030701  0.06594154 -0.05586301 ... -0.08551071 -0.10581592
   0.0152573 ]]",7,0.8233960993628803,1.0263120291924595,0.875458373642608,0.4575685160024201
214,9,h,tire,"['A promise ring for a giant', 'A bouncing chair ', 'Add padding inside to make a dog bed ', 'Fill with red colored cellophane to make a simulacrum of a volcano and the use it as DnD terrain', 'Bike rack', 'Use multiple tires together to create the border for a driveway outside. ', 'weightlifting event']","[[-0.06156535  0.08523185 -0.1004012  ... -0.07406738 -0.00526181
   0.00928769]
 [-0.01383611 -0.02543166  0.03707565 ...  0.09118474  0.04306475
   0.00916537]
 [ 0.05460428 -0.03453045 -0.02875619 ...  0.02201856  0.06474972
  -0.01164818]
 ...
 [-0.00440888  0.08323419 -0.08799547 ...  0.00476924 -0.03630854
  -0.07965676]
 [ 0.11315557  0.0508446  -0.00301531 ...  0.0924473   0.05413155
  -0.03333136]
 [-0.04255989  0.01066609  0.03104981 ... -0.02514813 -0.03041731
   0.00933686]]",7,0.8903220778007919,1.0284147308669545,0.923092622810836,0.5133103756433026
215,9,m_l,bottle,"['Fish glass sculpture.', 'One half of a dumbbell former', 'Emergency scalpel', 'Whisper your secrets into it and cork it up to keep those secrets safe', 'telescope', 'container for rice', 'use a hairdryer to melt bottles into interesting shapes and make an art piece about consumption']","[[ 0.02706426  0.06104564  0.06789585 ...  0.0075386   0.00554361
   0.11912264]
 [-0.06743928  0.03519812  0.00246246 ...  0.02742452  0.03943513
   0.00244212]
 [-0.0581098  -0.02845537 -0.01595732 ... -0.03905178 -0.01059476
   0.07653535]
 ...
 [ 0.043079    0.00316186  0.02547554 ...  0.05188015 -0.05163706
   0.00038115]
 [ 0.03835364 -0.04856142 -0.02697282 ... -0.05078327 -0.03756418
   0.00311238]
 [-0.06173196  0.05309273  0.0855133  ... -0.01191805 -0.03170021
   0.0417558 ]]",7,0.8339105428404592,0.9501734331578924,0.8517947628790198,0.4659405138861614
216,9,m_l,pants,"['Tie the legs together and use them as a sling to carry things', 'Line the pants with a waterproof fabric, tie off the legs and use a belt to cinch the waist close. Use the pants as a surfboard in the ocean. ', 'Stuff a pant leg full of old cloth material to block drafts at the bottom of a door.', 'Stuff them and attach a Sign to the top saying These Seat Reserved', 'use pant legs to make sleeves for a jacket and top part to go over your shoulders', 'Tie to tree branch and use as baby swing', 'DIY birdfeeder']","[[-0.02557884  0.01513708  0.04778051 ... -0.0322881  -0.06024997
  -0.00790228]
 [-0.01961414  0.00256638 -0.01450581 ... -0.02452921 -0.1100653
  -0.00756827]
 [-0.03460087  0.0824768   0.13565406 ... -0.00668272 -0.01485375
   0.08109079]
 ...
 [-0.05192179  0.00979165  0.01939089 ... -0.06545182 -0.0726101
   0.09265016]
 [-0.00497515 -0.0097567   0.00264582 ... -0.01083484  0.02768775
  -0.01834786]
 [ 0.03346856  0.01483755 -0.03026147 ...  0.03099171  0.03449906
   0.02340995]]",7,0.7500278008604042,0.954573646740797,0.7753734021897457,0.4024056326956061
217,9,m_l,shoe,"['Decoration', 'Wine bottle holder', 'Make it into an art piece in the middle of a highway', 'Artificial Boxing gloves when soles are removed ', 'Wear on hands as a mitten ', 'Use sole for art printmaking', 'Pant the shoe and use as a planter']","[[-0.03435958  0.12865505  0.10896596 ...  0.03438057 -0.02035063
   0.03746198]
 [-0.05334338  0.04029841 -0.05134511 ... -0.06866617  0.09966488
  -0.01529059]
 [ 0.09013653  0.03850711  0.06027117 ...  0.06172752 -0.00465477
   0.02377496]
 ...
 [-0.05794269  0.05836147 -0.00121205 ... -0.09747404 -0.04104913
   0.09416669]
 [-0.00191246  0.08426261 -0.01604869 ... -0.13222809  0.0942603
   0.09087069]
 [-0.05471154  0.08692698 -0.00488089 ... -0.07146705 -0.02873334
   0.04899771]]",7,0.8073900340519093,1.0059987333354585,0.8075621801890366,0.44506631082256615
218,9,m_l,table,"['Turn it on the side, use the table surface as projection screen and the space behind until the wall as storage ', 'use table as a giant step stool', ""It doesn't say how big the table is or what the contents are made out of. A bomb shelter "", 'Roof of a carriage', 'No idea', 'protection from rain', 'build a fort']","[[ 0.04601751  0.11681282 -0.0827176  ...  0.05653061 -0.13165796
   0.05713899]
 [-0.02890375  0.0419281  -0.00974543 ...  0.03464662 -0.01603258
   0.01627928]
 [ 0.03059098  0.05072597 -0.027592   ...  0.05135623 -0.0448287
   0.0430328 ]
 ...
 [-0.09191321  0.039109   -0.05378148 ... -0.09393689 -0.00166736
   0.06244392]
 [ 0.0241731   0.03589824  0.04586403 ... -0.05719018  0.00399881
   0.0828468 ]
 [-0.00432183 -0.06018779  0.02033068 ... -0.01435374 -0.0235808
  -0.00415607]]",7,0.8672276153462196,1.1114727341965478,0.877338194339029,0.49338175714947424
219,9,m_l,tire,"['A free hill ride', 'Make a dress', 'Chandelier', 'a huge tire can become an inadvisable downhill activity', 'Garden veggie bed', 'tree swing', 'Cut into pieces and use as texture in a painting']","[[ 0.05091787  0.08243875 -0.02258527 ... -0.00377834 -0.01436691
  -0.05587646]
 [-0.015442    0.03307574  0.04399283 ... -0.09753799  0.10383604
  -0.0593667 ]
 [-0.00892505  0.0031171  -0.03064312 ...  0.03777003 -0.01745852
   0.00958813]
 ...
 [ 0.03945185  0.00810113 -0.02293377 ...  0.00366874 -0.02177002
  -0.06539436]
 [ 0.02758337  0.0212233   0.01530758 ...  0.00265711 -0.02135494
   0.01853218]
 [ 0.00584196  0.02489904  0.1414902  ...  0.01201585  0.00762791
   0.01584067]]",7,0.8849650273248282,1.055632941666025,0.9059845965760882,0.5086156819684928
220,9,m_u,bottle,"['together with more bottles and concrete build a see trough wall for a house', 'Turn into a lava lamp', 'Fill bottle with bees. Shake to activate. Apply to body as DIY massage bottle.', 'Make a insect trap by putting sugar water in it, turning it upside down, and cutting the bottom off so that it is now a funnel that they get trapped in.', 'Blumentopf', 'rolling pin', 'windchime']","[[ 0.00080919 -0.00886202  0.06622389 ...  0.02000993  0.02440106
   0.05630613]
 [-0.05112724 -0.01854358  0.01898945 ...  0.05329226  0.0489401
  -0.04068253]
 [-0.14332855 -0.04144838  0.03253754 ...  0.04137154  0.04701894
   0.01155688]
 ...
 [-0.0998617  -0.00090733  0.00994354 ... -0.00397613  0.09743918
   0.09367657]
 [ 0.02523843  0.07709644 -0.05312853 ...  0.02407725 -0.00276874
   0.0318029 ]
 [-0.06884049 -0.00410343 -0.02264226 ... -0.02618576 -0.08336554
   0.06645595]]",7,0.866628755564878,1.029850530049867,0.8817588541711736,0.4928754074460979
221,9,m_u,pants,"['Turning old pants into a swing set ', 'Put them on walking sticks to create fake footprints and confuse people ', 'Can be sewed together as a makeshift parachute. ', 'As a paintbrush', 'A hat', 'Turn into a golf club bag', 'Make them into a jean jacket. ']","[[-0.10038355  0.04059634 -0.05551117 ... -0.00555928 -0.02404719
  -0.03609205]
 [-0.07592106  0.0594599   0.04475285 ...  0.03628737 -0.00959824
   0.09160732]
 [ 0.06362226  0.02713571  0.06739534 ...  0.02214897  0.09629247
   0.06759964]
 ...
 [-0.04949395  0.1125837   0.03774283 ... -0.04202107  0.00245626
   0.0664361 ]
 [ 0.08009703 -0.00532344 -0.07554754 ... -0.05391983  0.05638172
  -0.07039738]
 [-0.05037688  0.09072278 -0.02444454 ... -0.09288678 -0.04250055
  -0.01821342]]",7,0.7247681584876006,0.9023399943118052,0.730191849358606,0.38455694831465465
